segment_id,road_name,road_type,risk_category,road_risk_score,ai_risk_label,ai_risk_probability,prob_low_risk,prob_medium_risk,prob_high_risk,prob_critical_risk,ai_recommended_speed,recommended_safe_speed,road_function_score,infrastructure_score,exposure_score,human_tolerance_limit,operating_speed_score,crash_risk_score,start_km,end_km,start_lat,start_lon,end_lat,end_lon,geometry,posted_speed_limit,pedestrian_exposure_score,blackspot_flag,crash_count,fatal_crashes,schools_count,lighting_quality,roadside_hazards,intersection_density,speed_compliance_rate,speed_violation_score,hotspot_score,hotspot_category,human_segment_id,internal_id,speed_safety_score,original_safe_speed,misalignment_score,misalignment_category,speed_p85,ptw_share_pct,exposure_tier,urban_rural_flag,lane_count,median_presence,land_use_type,top_ai_factors,corridor_base,corridor_seq,congestion_index,congestion_category,congestion_smoothed,operating_speed_mean
957,Local Rd Zone2-957,Local,Aligned,10,Aligned,0.9861862946922799,0.9861862946922799,0.01329040465844925,0.0005132350721117951,1.0065577159114629e-05,22,22,27.5,0.0,24.4,50,80.6,0,0.0,0.264,13.08082754768311,77.47427531184223,13.079193069529516,77.47251268364091,"LINESTRING(77.474275 13.080828, 77.472513 13.079193)",30,11.8,No,0,0,0,Poor,Medium,2.68,1.0,0.0,26.8,Moderate Risk,SEG-00957,SEG_000000957,67.2,22,21.4,Aligned,22.4,59.4,Side Impact Potential,Peri-Urban,1,False,Mixed,Poor Infrastructure,Local Rd Zone2-957,0,0.18,Light,False,17.1
958,Local Rd Zone2-958,Local,Aligned,16,Aligned,0.8216646155784045,0.8216646155784045,0.16981608694172676,0.008502506083723231,1.6791396145373777e-05,23,25,27.5,34.1,27.2,50,81.7,0,0.0,0.28,13.137889154340796,77.63435673090578,13.13553023296702,77.63346472126068,"LINESTRING(77.634357 13.137889, 77.633465 13.13553)",20,21.4,No,0,0,1,Good,High,2.49,0.84,16.0,24.0,Safe,SEG-00958,SEG_000000958,74.0,25,21.3,Aligned,23.2,50.9,Side Impact Potential,Peri-Urban,1,False,Mixed,Active Congestion | Poor Infrastructure,Local Rd Zone2-958,0,0.666,Severe,False,7.8
959,Local Rd Zone2-959,Local,Aligned,10,Aligned,0.9956547836876631,0.9956547836876631,0.003908489420955362,0.0004330952406785016,3.631650702880038e-06,25,25,27.5,30.6,24.5,50,85.5,0,0.0,0.181,13.02407545175347,77.72601338924447,13.023211833170343,77.72742899196662,"LINESTRING(77.726013 13.024075, 77.727429 13.023212)",30,18.1,No,0,0,0,Poor,Low,3.41,1.0,0.0,21.8,Safe,SEG-00959,SEG_000000959,75.6,25,17.5,Aligned,25.4,49.1,Side Impact Potential,Peri-Urban,1,False,Industrial,Poor Infrastructure,Local Rd Zone2-959,0,0.0,,False,20.3
960,Local Rd Zone2-960,Local,Aligned,10,Aligned,0.9933082413339536,0.9933082413339536,0.006064178250445613,0.0006042232815111699,2.335713408945521e-05,13,13,27.5,20.0,27.9,50,86.3,0,0.0,0.296,12.986946664621108,77.41868633578338,12.98777344748257,77.42128614319589,"LINESTRING(77.418686 12.986947, 77.421286 12.987773)",20,18.1,No,0,0,0,Poor,High,2.05,1.0,0.0,25.0,Moderate Risk,SEG-00960,SEG_000000960,72.0,13,20.0,Aligned,13.2,58.5,Side Impact Potential,Peri-Urban,1,False,Residential,Poor Infrastructure,Local Rd Zone2-960,0,0.0,,False,10.9
961,Local Rd Zone2-961,Local,Aligned,12,Aligned,0.9256898081801882,0.9256898081801882,0.0731451340768246,0.0011539386129571082,1.1119130030182595e-05,21,21,27.5,25.9,25.0,50,95.6,0,0.0,0.26,12.91771819673133,77.74057163790741,12.917008621038937,77.74285531282831,"LINESTRING(77.740572 12.917718, 77.742855 12.917009)",20,14.1,No,0,0,0,Poor,Medium,2.26,0.93,7.0,23.5,Safe,SEG-00961,SEG_000000961,73.4,21,19.7,Aligned,21.4,57.9,Side Impact Potential,Peri-Urban,1,False,Residential,Poor Infrastructure,Local Rd Zone2-961,0,0.131,Light,False,17.0
962,Local Rd Zone2-962,Local,Aligned,11,Aligned,0.9760676483704944,0.9760676483704944,0.02346814029088835,0.00045700955066564825,7.201787951517587e-06,15,15,27.5,14.1,25.5,50,88.8,0,0.0,0.221,12.957665288038896,77.4842240706561,12.959552260881718,77.48357971607791,"LINESTRING(77.484224 12.957665, 77.48358 12.959552)",20,14.0,No,0,0,0,Poor,Medium,2.89,1.0,0.0,24.9,Safe,SEG-00962,SEG_000000962,70.9,15,19.9,Aligned,15.4,58.9,Side Impact Potential,Peri-Urban,1,False,Commercial,Poor Infrastructure,Local Rd Zone2-962,0,0.0,,False,12.5
963,Local Rd Zone2-963,Local,Aligned,10,Aligned,0.9907078578627464,0.9907078578627464,0.008737072154774822,0.0005501809158448821,4.889066634027006e-06,27,27,30.0,36.5,23.7,50,91.3,0,0.0,0.24,12.908528073264993,77.72233335994984,12.906388456363004,77.72203192548953,"LINESTRING(77.722333 12.908528, 77.722032 12.906388)",30,15.1,No,0,0,0,Poor,High,3.06,1.0,0.0,20.5,Safe,SEG-00963,SEG_000000963,77.5,27,16.4,Aligned,26.8,51.8,Side Impact Potential,Peri-Urban,2,False,Commercial,Meets Safe System Standards,Local Rd Zone2-963,0,0.0,,False,24.2
964,Local Rd Zone2-964,Local,Moderate Misalignment,38,Moderate Misalignment,0.9029177535447497,0.0901613446533625,0.9029177535447497,0.006348104362654339,0.0005727974392334944,26,26,27.5,56.5,41.1,30,97.4,0,0.0,0.203,13.12985702098416,77.68221812840197,13.128488831526733,77.68346090810412,"LINESTRING(77.682218 13.129857, 77.683461 13.128489)",20,47.3,No,0,0,3,Poor,High,2.67,0.69,31.0,27.8,Moderate Risk,SEG-00964,SEG_000000964,75.5,26,26.3,Moderate Misalignment,26.2,56.3,Significant Pedestrian Interaction,Peri-Urban,1,False,Industrial,High Pedestrian Interaction,Local Rd Zone2-964,0,0.0,,False,21.7
965,Local Rd Zone2-965,Local,Aligned,11,Aligned,0.9724216556683022,0.9724216556683022,0.02725353214626298,0.00032220980385299047,2.6023815817461503e-06,17,17,35.5,12.9,17.8,50,91.1,0,0.0,0.155,12.982259976254715,77.47123628032267,12.98086496041926,77.47126966792305,"LINESTRING(77.471236 12.98226, 77.47127 12.980865)",20,4.5,No,0,0,0,Poor,Medium,3.16,1.0,0.0,21.9,Safe,SEG-00965,SEG_000000965,72.1,17,17.4,Aligned,17.3,51.0,Side Impact Potential,Peri-Urban,1,True,Mixed,Poor Infrastructure,Local Rd Zone2-965,0,0.0,,False,14.1
966,Local Rd Zone2-966,Local,Aligned,13,Aligned,0.9177956837009226,0.9177956837009226,0.0794228216250219,0.002761835877343539,1.9658796711994223e-05,26,26,27.5,40.0,22.4,50,96.2,0,0.155,0.366,12.98086496041926,77.47126966792305,12.979044146078412,77.47181330309644,"LINESTRING(77.47127 12.980865, 77.471813 12.979044)",20,14.0,No,0,0,0,Poor,Low,3.34,0.7,30.0,22.4,Safe,SEG-00966,SEG_000000966,75.0,26,21.6,Aligned,25.9,51.4,Side Impact Potential,Peri-Urban,1,False,Residential,Meets Safe System Standards,Local Rd Zone2-965,1,0.0,,False,22.5
967,Local Rd Zone2-967,Local,Aligned,18,Aligned,0.7202821005499342,0.7202821005499342,0.2772401236836186,0.0024654549469107223,1.23208195365121e-05,31,31,30.0,0.0,17.6,50,95.2,0,0.0,0.236,13.098154457960238,77.58317107069271,13.098696760343095,77.58528114798493,"LINESTRING(77.583171 13.098154, 77.585281 13.098697)",30,2.0,No,0,0,0,Poor,Low,3.28,0.96,4.0,24.6,Safe,SEG-00967,SEG_000000967,67.8,31,20.4,Aligned,31.3,55.2,Side Impact Potential,Peri-Urban,2,False,Residential,Poor Infrastructure,Local Rd Zone2-967,0,0.0,,False,26.8
968,Local Rd Zone2-968,Local,Aligned,10,Aligned,0.9857229363841572,0.9857229363841572,0.013654564077017262,0.0006153372931887877,7.162245636624356e-06,23,23,30.0,5.9,22.1,50,81.1,0,0.0,0.215,12.864425679467764,77.70220838729554,12.865320989779317,77.70045354053444,"LINESTRING(77.702208 12.864426, 77.700454 12.865321)",30,10.5,No,0,0,0,Good,Medium,2.26,1.0,0.0,24.8,Safe,SEG-00968,SEG_000000968,69.3,23,19.8,Aligned,23.2,55.6,Side Impact Potential,Peri-Urban,2,False,Industrial,Poor Infrastructure,Local Rd Zone2-968,0,0.197,Light,False,17.4
969,Local Rd Zone2-969,Local,Aligned,11,Aligned,0.9657090290073012,0.9657090290073012,0.03350677368442943,0.0007809066419066831,3.2906663628252945e-06,18,18,30.0,16.5,19.3,50,91.3,0,0.0,0.176,12.855094291590008,77.72260358122084,12.853653902132333,77.7219334417126,"LINESTRING(77.722604 12.855094, 77.721933 12.853654)",20,6.1,No,0,0,0,Poor,Medium,2.27,1.0,0.0,21.9,Safe,SEG-00969,SEG_000000969,72.8,18,17.5,Aligned,18.0,53.2,Side Impact Potential,Peri-Urban,2,False,Industrial,Poor Infrastructure,Local Rd Zone2-969,0,0.149,Light,False,14.2
970,Local Rd Zone2-970,Local,Aligned,12,Aligned,0.9469284494489827,0.9469284494489827,0.051992522554711214,0.0010744584818777336,4.56951442846673e-06,18,18,27.5,10.6,20.5,50,92.8,0,0.0,0.28,12.933567048745257,77.75468374239838,12.933153724124391,77.75213593885188,"LINESTRING(77.754684 12.933567, 77.752136 12.933154)",20,8.1,No,0,0,0,Good,Medium,3.19,1.0,0.0,23.4,Safe,SEG-00970,SEG_000000970,70.9,18,18.7,Aligned,18.0,53.5,Side Impact Potential,Peri-Urban,1,False,Residential,Poor Infrastructure,Local Rd Zone2-970,0,0.0,,False,15.2
971,Local Rd Zone2-971,Local,Aligned,13,Aligned,0.9192845528983284,0.9192845528983284,0.07355670728903893,0.007108180076602495,5.0559736030216716e-05,25,25,27.5,28.2,30.5,50,84.4,0,0.0,0.186,13.084844001641557,77.61207617489444,13.086409250105689,77.61266919218941,"LINESTRING(77.612076 13.084844, 77.612669 13.086409)",30,21.6,No,0,0,2,Good,Low,3.05,1.0,0.0,24.7,Safe,SEG-00971,SEG_000000971,73.8,25,19.8,Aligned,24.8,60.8,Side Impact Potential,Peri-Urban,1,False,Residential,Poor Infrastructure,Local Rd Zone2-971,0,0.142,Light,False,19.6
972,Local Rd Zone2-972,Local,Aligned,10,Aligned,0.9955867789969509,0.9955867789969509,0.00414690035328664,0.0002537424260278557,1.2578223734522788e-05,36,36,27.5,15.3,17.9,50,86.7,0,0.186,0.4,13.086409250105689,77.61266919218941,13.088197226994582,77.61340765019507,"LINESTRING(77.612669 13.086409, 77.613408 13.088197)",40,5.1,No,0,0,0,Poor,Low,3.83,1.0,0.0,21.5,Safe,SEG-00972,SEG_000000972,72.7,36,17.2,Aligned,36.2,50.3,Side Impact Potential,Peri-Urban,1,False,Mixed,Poor Infrastructure,Local Rd Zone2-971,1,0.0,,False,31.1
973,Local Rd Zone2-973,Local,Aligned,10,Aligned,0.9855414254350017,0.9855414254350017,0.01328171403536196,0.001163423784760256,1.3436744876325115e-05,21,21,30.0,0.0,23.9,50,82.5,3,0.0,0.275,12.82825721394157,77.59398922481013,12.830725329987924,77.59381536461325,"LINESTRING(77.593989 12.828257, 77.593815 12.830725)",30,12.3,No,1,0,0,Poor,High,2.88,1.0,0.0,27.0,Moderate Risk,SEG-00973,SEG_000000973,66.7,21,21.2,Aligned,21.0,56.6,Side Impact Potential,Peri-Urban,2,False,Industrial,Poor Infrastructure,Local Rd Zone2-973,0,0.0,,False,18.3
974,Local Rd Zone2-974,Local,Aligned,10,Aligned,0.9906211904299188,0.9906211904299188,0.009104542658944179,0.00027246190248118174,1.8050086559233032e-06,28,28,27.5,0.0,18.7,50,89.0,0,0.0,0.19,13.079302539618824,77.49879630379563,13.078435487773646,77.49728717983379,"LINESTRING(77.498796 13.079303, 77.497287 13.078435)",30,0.2,No,0,0,0,Good,Medium,2.58,1.0,0.0,24.4,Safe,SEG-00974,SEG_000000974,68.4,28,19.4,Aligned,28.1,62.0,Side Impact Potential,Peri-Urban,1,False,Residential,Poor Infrastructure,Local Rd Zone2-974,0,0.0,,False,22.7
975,Local Rd Zone2-975,Local,Moderate Misalignment,30,Moderate Misalignment,0.6384156706494759,0.3474981050591006,0.6384156706494759,0.011941068227257965,0.0021451560641655046,30,30,27.5,32.9,39.6,30,95.6,0,0.0,0.196,12.838290810331406,77.57605634954001,12.836576097830468,77.57648197849203,"LINESTRING(77.576056 12.838291, 77.576482 12.836576)",30,42.1,No,0,0,2,Poor,Medium,2.41,1.0,0.0,27.8,Moderate Risk,SEG-00975,SEG_000000975,73.1,30,22.4,Aligned,29.7,55.8,Significant Pedestrian Interaction,Peri-Urban,1,False,Residential,High Pedestrian Interaction | Poor Infrastructure,Local Rd Zone2-975,0,0.0,,False,27.1
976,Local Rd Zone2-976,Local,Moderate Misalignment,32,Moderate Misalignment,0.6409562579253855,0.3208696325576626,0.6409562579253855,0.03643484106773936,0.0017392684492124448,19,19,30.0,14.1,28.9,30,93.5,0,0.0,0.17,13.050648793217997,77.70616419797301,13.051712292868425,77.7050323957243,"LINESTRING(77.706164 13.050649, 77.705032 13.051712)",20,27.1,No,0,0,1,Poor,Low,2.67,1.0,0.0,26.4,Moderate Risk,SEG-00976,SEG_000000976,70.2,19,21.1,Aligned,19.3,50.6,Significant Pedestrian Interaction,Peri-Urban,2,False,Commercial,High Pedestrian Interaction | Poor Infrastructure,Local Rd Zone2-976,0,0.0,,False,15.7
977,Local Rd Zone2-977,Local,Aligned,11,Aligned,0.9743598929785812,0.9743598929785812,0.02501346549480083,0.0006242286168158137,2.412909802313862e-06,19,19,30.0,20.0,21.0,50,93.6,0,0.0,0.157,12.984837564933835,77.76769982429654,12.985665074032989,77.7688779424675,"LINESTRING(77.7677 12.984838, 77.768878 12.985665)",20,10.5,No,0,0,0,Good,Medium,2.36,1.0,0.0,22.0,Safe,SEG-00977,SEG_000000977,73.4,19,17.6,Aligned,18.7,50.8,Side Impact Potential,Peri-Urban,2,False,Commercial,Poor Infrastructure,Local Rd Zone2-977,0,0.0,,False,15.7
978,Local Rd Zone2-978,Local,Aligned,10,Aligned,0.9962939789353933,0.9962939789353933,0.0034598531599774867,0.00022891356864518538,1.7254335984153162e-05,24,24,30.0,23.5,23.0,50,87.1,0,0.0,0.239,13.143776608210612,77.64578780080824,13.143750531173104,77.64358009042574,"LINESTRING(77.645788 13.143777, 77.64358 13.143751)",30,14.5,No,0,0,0,Poor,Medium,2.35,1.0,0.0,22.4,Safe,SEG-00978,SEG_000000978,74.0,24,17.9,Aligned,23.8,52.4,Side Impact Potential,Peri-Urban,2,False,Industrial,Poor Infrastructure,Local Rd Zone2-978,0,0.0,,False,21.4
979,Local Rd Zone2-979,Local,Moderate Misalignment,35,Moderate Misalignment,0.817582499412756,0.1774205649441334,0.817582499412756,0.004953702379299195,4.3233263811530615e-05,36,36,27.5,0.0,22.7,50,96.9,0,0.0,0.189,13.105280581310982,77.60403987894901,13.103876109421968,77.603057897429,"LINESTRING(77.60404 13.105281, 77.603058 13.103876)",30,11.5,No,0,0,0,Poor,Low,2.95,0.8,20.0,29.2,Moderate Risk,SEG-00979,SEG_000000979,63.7,36,27.1,Moderate Misalignment,36.1,54.7,Side Impact Potential,Peri-Urban,1,False,Residential,Poor Infrastructure,Local Rd Zone2-979,0,0.154,Light,False,27.9
980,Local Rd Zone2-980,Local,Aligned,10,Aligned,0.9934084865272165,0.9934084865272165,0.006080570501726265,0.0005095582184332528,1.3847526237853576e-06,25,25,30.0,22.4,21.0,50,86.4,0,0.1889999999999999,0.358,13.103876109421968,77.603057897429,13.102484253262784,77.60243407468205,"LINESTRING(77.603058 13.103876, 77.602434 13.102484)",30,9.0,No,0,0,0,Good,Low,3.09,1.0,0.0,21.7,Safe,SEG-00980,SEG_000000980,74.1,25,17.3,Aligned,25.4,54.7,Side Impact Potential,Peri-Urban,2,False,Residential,Poor Infrastructure,Local Rd Zone2-979,1,0.0,,False,21.0
981,Local Rd Zone2-981,Local,Moderate Misalignment,25,Moderate Misalignment,0.5110449329660128,0.5110449329660128,0.4844816290382095,0.004453616310514961,1.9821685262633125e-05,21,21,30.0,0.0,20.5,50,94.6,0,0.0,0.271,13.01126004783954,77.4449848407594,13.011307165690008,77.44248117232426,"LINESTRING(77.444985 13.01126, 77.442481 13.011307)",20,6.2,No,0,0,0,Good,Low,2.76,0.93,7.0,25.9,Moderate Risk,SEG-00981,SEG_000000981,67.1,21,21.5,Aligned,21.4,57.4,Side Impact Potential,Peri-Urban,2,False,Industrial,Poor Infrastructure,Local Rd Zone2-981,0,0.169,Light,False,16.4
982,Local Rd Zone2-982,Local,Aligned,11,Aligned,0.9733939326470898,0.9733939326470898,0.025723308583903166,0.000879812149897931,2.946619109118158e-06,17,17,27.5,11.8,20.1,50,90.7,0,0.271,0.505,13.011307165690008,77.44248117232426,13.011029748686452,77.44034244003907,"LINESTRING(77.442481 13.011307, 77.440342 13.01103)",20,10.3,No,0,0,0,Good,Medium,2.24,1.0,0.0,23.0,Safe,SEG-00982,SEG_000000982,71.3,17,18.4,Aligned,16.8,48.2,Side Impact Potential,Peri-Urban,1,False,Industrial,Poor Infrastructure,Local Rd Zone2-981,1,0.0,,False,13.8
1000,Local Rd Zone3-1000,Local,Aligned,10,Aligned,0.9985831563061516,0.9985831563061516,0.0013435722959176202,7.249013758375115e-05,7.812603471680434e-07,24,25,27.5,0.0,14.8,50,78.0,0,0.0,0.293,12.680694485777856,77.5972259446861,12.68327080305139,77.59779735786275,"LINESTRING(77.597226 12.680694, 77.597797 12.683271)",20,4.3,No,0,0,0,Poor,Low,1.04,0.8,20.0,24.8,Safe,SEG-01000,SEG_000001000,66.7,25,22.1,Aligned,23.9,41.6,Side Impact Potential,Rural,1,False,Industrial,Active Congestion | Poor Infrastructure,Local Rd Zone3-1000,0,0.791,Severe,False,5.4
1001,Local Rd Zone3-1001,Local,Aligned,10,Aligned,0.9923755859666312,0.9923755859666312,0.007318447551725531,0.0002995424274593366,6.4240541839856e-06,19,19,30.0,0.0,14.7,50,90.6,0,0.0,0.23,13.17713720471092,77.66803770772272,13.179064293666968,77.66725978549083,"LINESTRING(77.668038 13.177137, 77.66726 13.179064)",20,3.2,No,0,0,0,Poor,High,1.97,1.0,0.0,22.7,Safe,SEG-01001,SEG_000001001,69.2,19,18.0,Aligned,19.3,43.4,Side Impact Potential,Rural,2,False,Residential,Poor Infrastructure,Local Rd Zone3-1001,0,0.235,Light,False,13.7
1002,Local Rd Zone3-1002,Local,Aligned,10,Aligned,0.9978811544111805,0.9978811544111805,0.00203796753957152,8.030716798438706e-05,5.708812636198933e-07,25,25,27.5,14.1,15.8,50,83.4,0,0.23,0.45,13.179064293666968,77.66725978549083,13.180958592711804,77.66668098494557,"LINESTRING(77.66726 13.179064, 77.666681 13.180959)",30,6.7,No,0,0,0,Poor,High,1.61,1.0,0.0,20.8,Safe,SEG-01002,SEG_000001002,72.9,25,16.6,Aligned,25.1,39.7,Side Impact Potential,Rural,1,False,Residential,Poor Infrastructure,Local Rd Zone3-1001,1,0.177,Light,False,19.0
1003,Local Rd Zone3-1003,Local,Aligned,11,Aligned,0.967484081144522,0.967484081144522,0.03133386802276206,0.0007752635454312486,0.000406787287284795,23,23,27.5,0.0,15.4,50,99.1,0,0.0,0.172,13.132748810715684,77.70966722707749,13.132916480639553,77.71124685411586,"LINESTRING(77.709667 13.132749, 77.711247 13.132916)",20,5.5,No,0,0,0,Poor,Medium,2.1,0.84,16.0,24.6,Safe,SEG-01003,SEG_000001003,67.0,23,21.6,Aligned,23.2,41.1,Side Impact Potential,Rural,1,False,Industrial,Poor Infrastructure,Local Rd Zone3-1003,0,0.0,,False,20.6
1004,Local Rd Zone3-1004,Local,Aligned,10,Aligned,0.9923755859666312,0.9923755859666312,0.007318447551725531,0.0002995424274593366,6.4240541839856e-06,16,16,30.0,0.0,14.8,50,90.6,0,0.172,0.405,13.132916480639553,77.71124685411586,13.13347967133675,77.71331514891743,"LINESTRING(77.711247 13.132916, 77.713315 13.13348)",20,8.7,No,0,0,0,Good,Medium,1.96,1.0,0.0,22.8,Safe,SEG-01004,SEG_000001004,69.1,16,18.1,Aligned,15.6,34.1,Side Impact Potential,Rural,2,False,Residential,Poor Infrastructure,Local Rd Zone3-1003,1,0.0,,False,13.7
1005,Local Rd Zone3-1005,Local,Aligned,10,Aligned,0.9982738279215317,0.9982738279215317,0.0016041076495896586,0.00012149125301176581,5.731758668779843e-07,27,27,27.5,0.0,16.4,50,83.8,0,0.0,0.287,12.7851584637199,77.51419903735247,12.783412245804469,77.5161536728808,"LINESTRING(77.514199 12.785158, 77.516154 12.783412)",30,11.2,No,0,0,0,Poor,Medium,1.69,1.0,0.0,23.4,Safe,SEG-01005,SEG_000001005,68.8,27,18.6,Aligned,26.7,35.5,Side Impact Potential,Rural,1,False,Industrial,Poor Infrastructure,Local Rd Zone3-1005,0,0.226,Light,False,19.2
1006,Local Rd Zone3-1006,Local,Moderate Misalignment,27,Moderate Misalignment,0.5256458459438614,0.45471029424425685,0.5256458459438614,0.016470771236780757,0.003173088575101044,28,28,30.0,29.4,28.9,30,92.3,0,0.0,0.243,13.219993289165606,77.41543073926695,13.221037018340503,77.4134557504581,"LINESTRING(77.415431 13.219993, 77.413456 13.221037)",30,36.4,No,0,0,1,Poor,Low,1.07,1.0,0.0,23.8,Safe,SEG-01006,SEG_000001006,74.4,28,19.1,Aligned,28.4,35.0,Significant Pedestrian Interaction,Rural,2,False,Residential,High Pedestrian Interaction | Poor Infrastructure,Local Rd Zone3-1006,0,0.0,,False,24.9
1007,Local Rd Zone3-1007,Local,Aligned,10,Aligned,0.9929082402231966,0.9929082402231966,0.007009598485010103,8.146332135393106e-05,6.979704395451095e-07,22,25,27.5,14.1,16.1,50,66.3,0,0.0,0.268,13.243625132067692,77.62361262285474,13.245949543447932,77.62296962007929,"LINESTRING(77.623613 13.243625, 77.62297 13.24595)",30,11.7,No,0,0,0,Poor,Low,1.13,1.0,0.0,21.0,Safe,SEG-01007,SEG_000001007,72.8,25,16.7,Aligned,21.6,33.6,Side Impact Potential,Rural,1,False,Commercial,Active Congestion | Poor Infrastructure,Local Rd Zone3-1007,0,0.657,Severe,False,7.5
1008,Local Rd Zone3-1008,Local,Moderate Misalignment,39,Moderate Misalignment,0.9489975644069241,0.049923275250770956,0.9489975644069241,0.0010586325588789296,2.052778342598422e-05,39,39,27.5,14.1,21.2,50,98.1,0,0.0,0.201,12.790084585924316,77.58319270582577,12.788276004653676,77.58310880311011,"LINESTRING(77.583193 12.790085, 77.583109 12.788276)",30,12.6,No,0,0,1,Poor,Medium,2.03,0.69,31.0,27.9,Moderate Risk,SEG-01008,SEG_000001008,66.0,39,28.0,Moderate Misalignment,39.2,46.8,Side Impact Potential,Rural,1,False,Residential,Poor Infrastructure,Local Rd Zone3-1008,0,0.129,Light,False,31.3
1009,Local Rd Zone3-1009,Local,Aligned,10,Aligned,0.9917745577718685,0.9917745577718685,0.007929618911214397,0.0002846301019432007,1.1193214973960206e-05,14,14,30.0,10.6,19.8,50,87.2,0,0.0,0.198,12.793473357469324,77.7767534305524,12.795224958428214,77.77640974749123,"LINESTRING(77.776753 12.793473, 77.77641 12.795225)",20,15.2,No,0,0,0,Poor,Low,1.67,1.0,0.0,23.1,Safe,SEG-01009,SEG_000001009,71.1,14,18.4,Aligned,13.6,39.6,Side Impact Potential,Rural,2,False,Residential,Poor Infrastructure,Local Rd Zone3-1009,0,0.0,,False,11.5
1010,Local Rd Zone3-1010,Local,Aligned,10,Aligned,0.9837855128784437,0.9837855128784437,0.015886825164405288,0.0003198616573386098,7.80029981242117e-06,27,27,30.0,0.0,14.8,50,94.1,0,0.0,0.193,12.718002254055571,77.59577687979863,12.716926939108108,77.59437730215726,"LINESTRING(77.595777 12.718002, 77.594377 12.716927)",20,5.3,No,0,0,0,Poor,Medium,1.69,0.66,34.0,26.3,Moderate Risk,SEG-01010,SEG_000001010,64.9,27,25.2,Moderate Misalignment,26.9,40.1,Side Impact Potential,Rural,2,False,Residential,Poor Infrastructure,Local Rd Zone3-1010,0,0.0,,False,23.9
1011,Local Rd Zone3-1011,Local,Aligned,10,Aligned,0.9984540000432163,0.9984540000432163,0.0014908507375606752,5.4815927110678636e-05,3.3329211222555055e-07,20,20,30.0,10.6,16.3,50,81.2,0,0.1929999999999999,0.347,12.716926939108108,77.59437730215726,12.71620057511397,77.5931669474732,"LINESTRING(77.594377 12.716927, 77.593167 12.716201)",30,7.2,No,0,0,0,Poor,Low,1.58,1.0,0.0,21.6,Safe,SEG-01011,SEG_000001011,71.8,20,17.2,Aligned,19.6,41.2,Side Impact Potential,Rural,2,False,Industrial,Poor Infrastructure,Local Rd Zone3-1010,1,0.0,,False,17.5
1012,Local Rd Zone3-1012,Local,Aligned,10,Aligned,0.9974929172207002,0.9974929172207002,0.00244974609971119,5.7081101830137175e-05,2.555777583030083e-07,20,25,27.5,0.0,14.5,50,77.1,0,0.0,0.262,13.209854473806615,77.6428253620089,13.208110305339382,77.64119324347944,"LINESTRING(77.642825 13.209854, 77.641193 13.20811)",20,2.2,No,0,0,0,Poor,Low,1.41,1.0,0.0,22.6,Safe,SEG-01012,SEG_000001012,69.2,25,18.0,Aligned,19.8,44.4,Side Impact Potential,Rural,1,False,Mixed,Active Congestion | Poor Infrastructure,Local Rd Zone3-1012,0,0.778,Severe,False,4.7
1013,Local Rd Zone3-1013,Local,Aligned,24,Aligned,0.5293560705547549,0.5293560705547549,0.46579384726501216,0.004831301710555765,1.878046967709787e-05,38,38,30.0,0.0,19.8,50,96.7,0,0.0,0.249,12.763672587359132,77.75783293571399,12.765834359179484,77.75842117420706,"LINESTRING(77.757833 12.763673, 77.758421 12.765834)",30,11.3,No,0,0,0,Poor,High,1.15,0.72,28.0,29.2,Moderate Risk,SEG-01013,SEG_000001013,62.9,38,28.5,Moderate Misalignment,38.4,45.8,Side Impact Potential,Rural,2,False,Residential,Poor Infrastructure,Local Rd Zone3-1013,0,0.225,Light,False,27.8
